scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
tail_regression_008,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.18,,live,"Median is comparable, but the canary exhibits recurring large latency spikes producing a dramatically worse tail (p95/p99/max) and ~15x higher variance, plus a steeper upward slope. This instability m"
tail_regression_008,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_008,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_008,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_009,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_009,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,9.5,,live,"Despite comparable median (~0.20), the canary exhibits a drastically worse tail (p95/p99/max ~3x) and 17x higher variance, indicating intermittent severe latency spikes and instability. This is unsafe"
tail_regression_009,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,5.56,,live,"Canary median matches control, but three extreme latency spikes (0.588, 0.750, 0.713s vs ~0.20s baseline) indicate intermittent tail-latency failures and high instability. Worse p95/p99/max and greatl"
tail_regression_009,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,6.42,,live,"While median latency matches control, the experiment exhibits recurring severe tail spikes (p95/p99 ~3x, max 0.75s) and drastically higher variance (stddev 0.145 vs 0.008). These periodic latency burs"
tail_regression_009,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_009,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_009,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_010,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_010,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.92,,live,"Median is comparable, but the canary exhibits a catastrophic tail: p95 jumps from 0.21s to 0.72s, p99 to 0.76s, and variance increases ~20x. This indicates severe latency instability affecting a meani"
tail_regression_010,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,11.27,,live,"Median latency is comparable, but the canary exhibits three extreme outliers (~0.72-0.78s) versus a tight ~0.19-0.22s baseline. This indicates a materially worse tail (p95/p99/max) and increased insta"
tail_regression_010,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,5.97,,live,"Despite matching median and slightly negative slope, the canary exhibits periodic severe latency spikes (max 0.777s vs 0.216s), driving p95 to 0.72s and stddev to 0.158. This tail degradation and inst"
tail_regression_010,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_010,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_010,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_011,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_011,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,5.55,,live,"Despite similar median, the canary shows severe tail-latency regression (p90/p95/p99 and max ~3-4x higher), massively increased variance (stddev 0.007->0.162), and an upward slope suggesting worsening"
tail_regression_011,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,8.96,,live,"Canary median is comparable, but several requests spike to 0.53-0.78s versus a stable ~0.20s baseline. This indicates a materially worse tail (p95/p99/max) and increased variance/flapping, making the "
tail_regression_011,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,6.67,,live,"Median latency matches control, but the canary exhibits severe intermittent spikes (max 0.78s vs 0.21s), 23x higher stddev, and an emerging upward trend. Tail latency (p90/p95/p99) is 2.5-3.5x worse, "
tail_regression_011,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_011,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_011,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_012,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_012,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.95,,live,"Although the median is comparable, the canary exhibits severe tail-latency degradation (p90/p95/p99 and max roughly 3-4x control) and ~20x higher variance, signaling instability and intermittent slow "
tail_regression_012,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,4.82,,live,"Median is comparable, but the canary exhibits several extreme latency outliers (up to 0.79s vs ~0.2s baseline) and greatly increased variance, indicating instability and a badly degraded tail. Not saf"
tail_regression_012,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,35.0,1,11.5,,live,"Median is comparable, but the canary exhibits large intermittent latency spikes (max 0.79s vs 0.22s) with p90/p95/p99 far worse and 20x higher variance. This flapping tail behavior is unsafe for promo"
tail_regression_012,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_012,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,35.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_012,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_013,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_013,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,7.99,,live,"Median is comparable, but the canary shows a severely degraded tail (p95=0.63, p99=0.75, max=0.76 vs ~0.21) and ~17x higher variance, indicating latency spikes and instability. Not safe to promote."
tail_regression_013,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,5.12,,live,"Median latency is similar, but the canary exhibits three extreme tail spikes (0.71s, 0.76s, 0.56s) versus a stable baseline max of ~0.22s. This ~3-4x worse tail latency and increased variance indicate"
tail_regression_013,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,9.53,,live,"Although median latency matches control, the canary exhibits recurring large latency spikes with a dramatically worse tail (p95/p99/max) and ~17x higher variance. This instability represents a real re"
tail_regression_013,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_013,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_013,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_014,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_014,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,7.36,,live,"Although median latency is comparable, the canary shows severe tail degradation (p95 0.675s vs 0.212s, p99 0.752s vs 0.216s), a 20x increase in variance indicating instability, and a steeper upward sl"
tail_regression_014,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,5.72,,live,"Canary median matches control, but tail latency and variance degrade sharply: three outliers exceed 0.6s (3x normal) versus a tight control distribution. These intermittent spikes indicate instability"
tail_regression_014,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,7.96,,live,"Median is comparable but the canary exhibits repeated latency spikes reaching ~0.76s (control max ~0.22s). p95/p99 and stddev are dramatically worse, indicating instability/flapping and a worse tail. "
tail_regression_014,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_014,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_014,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_015,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_015,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,9.3,,live,"Although median latency is comparable, the canary shows dramatically worse tail latency (p90/p95/p99/max roughly 3x) and ~19x higher variance, signaling serious instability under load. This tail regre"
tail_regression_015,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,22.0,1,7.67,,live,"Median comparable, but canary shows several extreme latency outliers (0.55-0.74s) versus tight control (~0.19-0.22s). Markedly worse tail and instability indicate a regression unsafe to promote."
tail_regression_015,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,8.35,,live,"Although median latency matches control, the canary exhibits frequent extreme spikes up to 0.74s, with p90/p95/p99 and variance far exceeding control. This intermittent tail degradation signals instab"
tail_regression_015,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_015,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_015,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_016,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
tail_regression_016,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,9.79,,live,"Median matches control, but canary shows severe tail latency (p90/p95/p99 ~2.5-3x higher), massively increased variance (stddev 0.007->0.137), and a strong upward slope, signaling emerging latency deg"
tail_regression_016,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,5.86,,live,"Median latency comparable, but canary exhibits multiple ~3x tail-latency spikes (up to 0.64s vs ~0.21s control max) and much higher variance, indicating instability. This worsened p95/p99/max makes th"
tail_regression_016,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,6.19,,live,"Despite comparable median, the canary exhibits recurring latency spikes tripling baseline, dramatically higher variance (stddev 0.137 vs 0.007), a worse tail (p95/p99 ~3x), and a positive upward slope"
tail_regression_016,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_016,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_016,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_017,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
tail_regression_017,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,9.5,,live,"Though median latency is comparable, the canary exhibits a drastically worse tail (p95 0.68s vs 0.22s, max 0.73s) and 16x higher variance, signaling intermittent latency spikes. This tail degradation "
tail_regression_017,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,5.67,,live,"Median latency is comparable, but the canary exhibits three extreme tail spikes (~0.66-0.73s versus a stable ~0.20s baseline), indicating intermittent failures and much worse p95/p99/max with increase"
tail_regression_017,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,6.75,,live,"Median is comparable, but the canary exhibits periodic latency spikes (~0.65-0.73s) inflating p95 (0.68 vs 0.22), p99, max, and stddev (0.148 vs 0.009). This tail degradation and instability indicate "
tail_regression_017,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_017,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_017,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_018,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
tail_regression_018,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.77,,live,"Despite comparable median, canary shows severe tail latency degradation (p95/p99 ~3.5x higher, max 0.77s vs 0.22s), ~20x greater variance indicating instability, and an emerging positive slope. This t"
tail_regression_018,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,9.45,,live,"Canary median matches control, but four large latency spikes (up to 0.77s vs ~0.21s baseline) drastically worsen the tail (p95/p99/max) and inflate variance. This flapping signals intermittent instabi"
tail_regression_018,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,7.29,,live,"Median matches control but the canary exhibits recurring severe latency spikes (max 0.77s vs 0.22s, p95 0.74 vs 0.21) and ~20x higher variance. This tail degradation and instability makes the canary u"
tail_regression_018,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_018,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_018,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_019,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
tail_regression_019,tail_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,5.5,,live,"Although median is comparable, the canary shows dramatically worse tail latency (p95/p99/max), a large increase in variance (stddev 0.0077->0.112), and an emerging upward slope. This indicates instabi"
tail_regression_019,tail_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,4.89,,live,"Canary median matches control, but three requests show 2.5-3x latency spikes (up to 0.64s vs control max 0.21s), indicating tail-latency regression and instability. Elevated p95/p99/max make this unsa"
tail_regression_019,tail_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,30.0,1,9.87,,live,"Median is comparable, but the canary exhibits large recurring latency spikes (max 0.64 vs 0.22), massively higher variance, degraded p95/p99 tails, and a rising slope. This flapping tail behavior make"
tail_regression_019,tail_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_019,tail_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,30.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_019,tail_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,25.0,1,6.27,,live,"Despite comparable medians, canary shows severe memory instability: variance ~11x higher, tail latency substantially worse (p99/max up ~37-39%), and a strongly rising slope suggesting an emerging memo"
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,22.0,1,4.78,,live,"Baseline memory is stable around 630MB. Canary matches early, then shows a strong monotonic upward trend in final samples reaching ~893MB (+40%), indicating a probable memory leak. Worse tail and emer"
gradual_drift_000,gradual_drift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,5.3,,live,"Despite similar median, the canary shows an aggressive rising memory trend after sample 23, sharply worse tail (p99 880M vs 641M, max 893M), and 11x higher stddev. Classic memory leak signature; unsaf"
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
gradual_drift_001,gradual_drift,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,10.02,,live,"Despite comparable median, canary shows severe instability: variance ~12x higher, tail latency/usage substantially worse (p95/p99/max), and a strongly positive slope suggesting a memory leak. This tra"
