scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_003,tail_regression,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,35.0,1,11.42,,,Canary shows significantly worse performance at high percentiles with no improvement in overall score.
tail_regression_003,tail_regression,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,4.93,,,"Canary has outliers (6075ms, 6816ms, 7322ms) and higher max value (7322ms vs 2134ms), indicating instability."
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_003,tail_regression,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,25.0,1,13.07,,,"The canary shows increased variance and worst-case metrics compared to the control, indicating potential instability and performance regression."
tail_regression_003,tail_regression,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,20.0,1,9.96,,,"The canary shows high variability with extreme values, indicating instability."
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_003,tail_regression,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.06,1,2.64,,,AI judge plot/moondream-vlm
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.06,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.06,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_003,tail_regression,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,25.0,1,6.51,,,"The canary shows a lower median and less spread in the duration compared to the control. However, it has a higher p95 value than the control, which could indicate potential issues with stability or re"
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_003,tail_regression,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,25.0,1,8.14,,,"The overall score is low due to significant increases in error/latency/resource metrics compared to the baseline. The canary shows a notably higher mean duration (26% increase), as well as worse tail "
tail_regression_003,tail_regression,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_003,tail_regression,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_004,tail_regression,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.24,,,Canary shows severe tail latency degradation and increased variance.
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,35.0,1,2.93,,,"Canary shows extreme variance and flapping, with several outliers far above control."
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.84,,,"The canary shows significantly higher latency metrics (mean, p95, p99, max) and increased variance (stddev), indicating instability. The positive slope suggests a worsening trend over time."
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,30.0,1,6.09,,,"The canary shows significant outliers (e.g., values like 0.5969, 0.7562) compared to the control, indicating instability and a worse tail distribution. Increased variance suggests potential performanc"
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.18,,,"The canary shows higher instability with a worse tail (p95 and p99) and an upward trend in latency, indicating potential issues that could affect production performance."
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,40.0,1,3.25,,,"The canary exhibits increased variability and a poor performance at the 95th percentile compared to the control, suggesting instability and potential risk."
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,45.0,1,11.53,,,Canary shows significantly worse tail latency and increased variance with a slight upward trend.
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,4.45,,,"Canary shows significantly higher variance and an outlier, indicating instability."
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,0.0,1,19.85,,,"The canary shows material improvements in mean duration but severe degradation in spread, tail metrics, and an upward trend, making it high risk."
tail_regression_004,tail_regression,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,23.0,1,8.95,,,"The canary shows high variability with significant outliers, indicating instability."
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,70.0,1,2.55,,,<= 60 words
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
tail_regression_004,tail_regression,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,25.0,1,6.16,,,"The canary shows a marginal improvement over the control with a lower median and less spread in the data. However, it does not show significant stability or healthier metrics compared to the control."
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
tail_regression_004,tail_regression,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,25.0,1,7.6,,,"The canary shows significantly longer durations compared to the baseline. The maximum value has increased from 0.2117 seconds (baseline) to 0.7562 seconds for the new version, indicating an unhealthy "
tail_regression_004,tail_regression,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;ai,
tail_regression_004,tail_regression,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.49,,,"Canary shows extreme variance and high percentiles, indicating instability."
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,3.67,,,"Canary shows much higher variance and max memory usage, indicating instability."
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.93,,,"The canary shows significantly increased memory usage across all percentiles and a rising trend over time, indicating instability and potential resource exhaustion risks."
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,20.0,1,6.69,,,"The canary shows a substantial rise in maximum memory usage and tail metrics compared to the control, suggesting increased resource consumption and potential instability. This is evident from the last"
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.3,,,Increased memory usage variability and a positive slope suggest instability. This is concerning despite the median being similar.
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,3.14,,,Higher variance and worse tail in process resident memory bytes suggest instability in the canary version.
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,35.0,1,11.95,,,Canary shows significantly higher memory usage at high percentiles and an upward trend.
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,35.0,1,5.74,,,"Canary shows significant outliers (up to 896631595 bytes) and an upward trend, indicating instability."
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,25.0,1,11.56,,,High variability and upward trend indicate instability.
gradual_drift_000,gradual_drift,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,20.0,1,9.22,,,High variance and upward trend in process memory usage indicate instability and potential resource issues.
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.0,1,2.5,,,AI judge plot/moondream-vlm
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,1,7.13,,,"The canary shows a marginal improvement over the control, with only minor fluctuations in the median and a slight increase in the p90, p95, and p99 values. The slope per sample is also slightly higher"
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
gradual_drift_000,gradual_drift,FAIL,ai:plot,ai,plot,minicpm-v-vlm,PASS,85.0,0,8.24,,,"The overall score of 85 indicates that the canary has improved performance compared to the control in terms of process_resident_memory_bytes_g0030, with a slight increase in mean value and stable medi"
gradual_drift_000,gradual_drift,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
gradual_drift_000,gradual_drift,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
gradual_drift_000,gradual_drift,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
gradual_drift_001,gradual_drift,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.46,,,Canary shows extreme tail latency increase and max memory usage spike.
gradual_drift_001,gradual_drift,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,3.69,,,"Canary shows much higher variance and max memory usage, indicating instability."
gradual_drift_001,gradual_drift,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.76,,,"The canary shows increased memory usage across all percentiles and a significant rise in standard deviation, indicating instability. The positive trend suggests worsening over time."
gradual_drift_001,gradual_drift,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,20.0,1,6.38,,,The canary shows increased memory usage variability and higher maximum values compared to the control. The presence of an emerging upward trend indicates potential instability or resource exhaustion i
gradual_drift_001,gradual_drift,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.33,,,Increased memory usage variability and a positive slope suggest instability. This is concerning despite the median being similar.
gradual_drift_001,gradual_drift,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,3.31,,,"Higher variance and a poor tail in process resident memory bytes suggest instability, leading to a fail verdict despite similar median values."
gradual_drift_001,gradual_drift,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,35.0,1,11.93,,,Canary shows significantly higher memory usage at high percentiles and an upward trend.
gradual_drift_001,gradual_drift,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,35.0,1,5.77,,,"Canary shows significant outliers (up to 836368729 bytes) and an emerging upward trend, indicating instability."
gradual_drift_001,gradual_drift,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;ai,
gradual_drift_001,gradual_drift,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
gradual_drift_001,gradual_drift,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,65.0,1,12.83,,,High variability and upward trend indicate instability.
